#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         738     1.15371     1.16064  0.00801216
         739     1.15228     1.16063  0.00800133
         740     1.15078     1.16062  0.00799052
         741     1.14921      1.1606  0.00797976
         742      1.1476     1.16059  0.00796902
         743     1.14594     1.16057  0.00795832
         744     1.14427     1.16054  0.00794765
         745     1.14258     1.16052  0.00793702
         746     1.14091     1.16049  0.00792643
         747     1.13925     1.16047  0.00791587
         748     1.13764     1.16043  0.00790534
         749     1.13608      1.1604  0.00789485
         750     1.13459     1.16037   0.0078844
         751      1.1332     1.16033  0.00787399
         752      1.1319     1.16029  0.00786361
         753     1.13072     1.16025  0.00785326
         754     1.12967     1.16021  0.00784295
         755     1.12876     1.16017  0.00783267
         756     1.12801     1.16013  0.00782243
         757     1.12741     1.16009  0.00781221
         758     1.12698     1.16004  0.00780203
         759     1.12672        1.16  0.00779187
         760     1.12662     1.15996  0.00778175
         761     1.12669     1.15991  0.00777164
         762     1.12692     1.15987  0.00776156
         763     1.12731     1.15983  0.00775151
         764     1.12783     1.15978  0.00774148
         765     1.12848     1.15974  0.00773146
         766     1.12924      1.1597  0.00772147
         767     1.13009     1.15966   0.0077115
         768     1.13102     1.15963  0.00770155
         769     1.13201     1.15959  0.00769162
         770     1.13303     1.15956  0.00768171
         771     1.13406     1.15952  0.00767182
         772      1.1351     1.15949  0.00766195
         773     1.13611     1.15946  0.00765209
         774     1.13709     1.15943  0.00764226
         775     1.13802     1.15941  0.00763245
         776     1.13888     1.15938  0.00762266
         777     1.13968     1.15935  0.00761289
         778     1.14039     1.15933  0.00760315
         779     1.14101     1.15931  0.00759342
         780     1.14154     1.15928  0.00758372
         781     1.14198     1.15926  0.00757404
         782     1.14232     1.15924  0.00756439
         783     1.14257     1.15922  0.00755476
         784     1.14273      1.1592  0.00754515
         785     1.14281     1.15918  0.00753557
         786      1.1428     1.15915  0.00752601
         787     1.14272     1.15913  0.00751648
         788     1.14257     1.15911  0.00750697
         789     1.14235     1.15909  0.00749748
         790     1.14209     1.15907  0.00748802
         791     1.14178     1.15905  0.00747859
         792     1.14143     1.15903  0.00746918
         793     1.14105       1.159  0.00745979
         794     1.14065     1.15898  0.00745043
         795     1.14024     1.15896   0.0074411
         796     1.13983     1.15893  0.00743179
         797     1.13942     1.15891  0.00742251
         798     1.13901     1.15888  0.00741325
         799     1.13863     1.15886  0.00740401
         800     1.13828     1.15883   0.0073948
         801     1.13796     1.15881  0.00738562
         802     1.13768     1.15878  0.00737645
         803     1.13745     1.15875  0.00736732
         804     1.13728     1.15873   0.0073582
         805     1.13717      1.1587  0.00734911
         806     1.13712     1.15867  0.00734004
         807     1.13715     1.15865  0.00733099
         808     1.13726     1.15862  0.00732197
         809     1.13745     1.15859  0.00731296
         810     1.13771     1.15857  0.00730398
         811     1.13806     1.15854  0.00729502
         812     1.13849     1.15852  0.00728608
         813       1.139     1.15849  0.00727715
         814     1.13959     1.15847  0.00726825
         815     1.14024     1.15845  0.00725937
         816     1.14096     1.15843   0.0072505
         817     1.14175     1.15841  0.00724166
         818     1.14258     1.15839  0.00723283
         819     1.14346     1.15837  0.00722402
         820     1.14438     1.15835  0.00721523
         821     1.14533     1.15834  0.00720646
         822     1.14631     1.15832  0.00719771
         823      1.1473     1.15831  0.00718897
         824      1.1483      1.1583  0.00718026
         825     1.14931     1.15828  0.00717157
         826     1.15031     1.15828  0.00716289
         827     1.15131     1.15827  0.00715423
         828      1.1523     1.15826   0.0071456
         829     1.15328     1.15825  0.00713698
         830     1.15424     1.15825  0.00712838
         831     1.15519     1.15825  0.00711981
         832     1.15613     1.15824  0.00711125
         833     1.15705     1.15824  0.00710271
         834     1.15796     1.15824   0.0070942
         835     1.15886     1.15824   0.0070857
         836     1.15975     1.15824  0.00707722
         837     1.16064     1.15825  0.00706877
         838     1.16153     1.15825  0.00706033
         839     1.16242     1.15826  0.00705192
         840     1.16332     1.15826  0.00704353
         841     1.16423     1.15827  0.00703516
         842     1.16515     1.15828  0.00702681
         843     1.16609     1.15829  0.00701848
         844     1.16704      1.1583  0.00701017
         845     1.16801     1.15831  0.00700188
         846       1.169     1.15832  0.00699362
         847     1.17001     1.15833  0.00698537
         848     1.17104     1.15835  0.00697715
         849     1.17208     1.15837  0.00696895
         850     1.17314     1.15838  0.00696078
         851     1.17422      1.1584  0.00695262
         852     1.17531     1.15842  0.00694449
         853      1.1764     1.15844  0.00693638
         854      1.1775     1.15846  0.00692829
         855      1.1786     1.15849  0.00692023
         856      1.1797     1.15851  0.00691219
         857     1.18078     1.15854  0.00690417
         858     1.18185     1.15857  0.00689618
         859      1.1829     1.15859  0.00688821
         860     1.18393     1.15862  0.00688026
         861     1.18493     1.15865  0.00687234
         862     1.18589     1.15869  0.00686444
         863     1.18681     1.15872  0.00685656
         864     1.18769     1.15875  0.00684871
         865     1.18852     1.15879  0.00684088
         866     1.18929     1.15882  0.00683307
         867     1.19001     1.15886  0.00682528
         868     1.19066     1.15889  0.00681752
         869     1.19125     1.15893  0.00680978
         870     1.19177     1.15897  0.00680205
         871     1.19221     1.15901  0.00679435
         872     1.19258     1.15905  0.00678667
         873     1.19286     1.15908    0.006779
         874     1.19307     1.15912  0.00677136
         875     1.19319     1.15916  0.00676373
         876     1.19322      1.1592  0.00675612
         877     1.19316     1.15924  0.00674853
         878     1.19301     1.15928  0.00674095
         879     1.19276     1.15932  0.00673339
         880     1.19242     1.15935  0.00672585
         881     1.19198     1.15939  0.00671831
         882     1.19144     1.15943  0.00671079
         883      1.1908     1.15946  0.00670329
         884     1.19006      1.1595   0.0066958
         885     1.18922     1.15953  0.00668831
         886     1.18827     1.15956  0.00668084
         887     1.18722     1.15959  0.00667338
         888     1.18607     1.15962  0.00666594
         889     1.18482     1.15965   0.0066585
         890     1.18347     1.15968  0.00665107
         891     1.18202      1.1597  0.00664365
         892     1.18047     1.15973  0.00663625
         893     1.17881     1.15975  0.00662885
         894     1.17706     1.15977  0.00662146
         895     1.17521     1.15979  0.00661409
         896     1.17326      1.1598  0.00660672
         897     1.17122     1.15981  0.00659937
         898     1.16908     1.15982  0.00659203
         899     1.16683     1.15983   0.0065847
         900     1.16449     1.15984  0.00657738
         901     1.16204     1.15984  0.00657009
         902     1.15949     1.15984   0.0065628
         903     1.15684     1.15984  0.00655553
         904     1.15407     1.15983  0.00654829
         905      1.1512     1.15982  0.00654106
         906     1.14821     1.15981  0.00653385
         907      1.1451     1.15979  0.00652667
         908     1.14186     1.15977  0.00651951
         909      1.1385     1.15975  0.00651238
         910     1.13502     1.15972  0.00650528
         911     1.13139     1.15969  0.00649821
         912     1.12763     1.15965  0.00649118
         913     1.12372     1.15962  0.00648419
         914     1.11966     1.15957  0.00647724
         915     1.11544     1.15952  0.00647035
         916     1.11106     1.15947   0.0064635
         917     1.10652     1.15941  0.00645671
         918     1.10181     1.15935  0.00644998
         919     1.09693     1.15928  0.00644332
