#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        2598     1.70949     1.68056   0.0037632
        2599     1.71281     1.68057  0.00376178
        2600     1.71614     1.68058  0.00376035
        2601     1.71949      1.6806  0.00375894
        2602     1.72284     1.68061  0.00375753
        2603     1.72621     1.68063  0.00375613
        2604     1.72957     1.68065  0.00375473
        2605     1.73292     1.68067  0.00375334
        2606     1.73626     1.68069  0.00375196
        2607     1.73957     1.68071  0.00375059
        2608     1.74286     1.68074  0.00374923
        2609     1.74611     1.68076  0.00374788
        2610      1.7493     1.68079  0.00374653
        2611     1.75244     1.68082   0.0037452
        2612      1.7555     1.68085  0.00374387
        2613     1.75848     1.68088  0.00374256
        2614     1.76137     1.68091  0.00374125
        2615     1.76415     1.68094  0.00373996
        2616     1.76681     1.68097  0.00373867
        2617     1.76935       1.681   0.0037374
        2618     1.77175     1.68104  0.00373613
        2619     1.77401     1.68108  0.00373487
        2620     1.77611     1.68111  0.00373362
        2621     1.77805     1.68115  0.00373238
        2622     1.77981     1.68119  0.00373115
        2623      1.7814     1.68122  0.00372992
        2624     1.78281     1.68126   0.0037287
        2625     1.78404      1.6813  0.00372748
        2626     1.78507     1.68134  0.00372627
        2627     1.78592     1.68138  0.00372507
        2628     1.78656     1.68142  0.00372387
        2629       1.787     1.68146  0.00372267
        2630     1.78725      1.6815  0.00372147
        2631     1.78728     1.68154  0.00372027
        2632      1.7871     1.68158  0.00371907
        2633      1.7867     1.68162  0.00371787
        2634     1.78608     1.68166  0.00371667
        2635     1.78523      1.6817  0.00371547
        2636     1.78413     1.68174  0.00371427
        2637     1.78279     1.68178  0.00371305
        2638     1.78118     1.68182  0.00371184
        2639      1.7793     1.68185  0.00371062
        2640     1.77715     1.68189  0.00370939
        2641      1.7747     1.68192  0.00370815
        2642     1.77194     1.68196   0.0037069
        2643     1.76888     1.68199  0.00370564
        2644     1.76549     1.68202  0.00370438
        2645     1.76177     1.68205   0.0037031
        2646     1.75771     1.68208  0.00370181
        2647      1.7533     1.68211  0.00370051
        2648     1.74855     1.68213   0.0036992
        2649     1.74346     1.68216  0.00369787
        2650     1.73803     1.68218  0.00369654
        2651     1.73227      1.6822  0.00369519
        2652      1.7262     1.68221  0.00369384
        2653     1.71982     1.68223  0.00369247
        2654     1.71315     1.68224   0.0036911
        2655     1.70623     1.68225  0.00368972
        2656     1.69908     1.68225  0.00368833
        2657     1.69172     1.68226  0.00368695
        2658      1.6842     1.68226  0.00368556
        2659     1.67655     1.68226  0.00368418
        2660      1.6688     1.68225  0.00368279
        2661       1.661     1.68224  0.00368142
        2662     1.65319     1.68223  0.00368005
        2663     1.64541     1.68222   0.0036787
        2664      1.6377      1.6822  0.00367735
        2665      1.6301     1.68218  0.00367603
        2666     1.62265     1.68216  0.00367471
        2667     1.61538     1.68213  0.00367342
        2668     1.60833     1.68211  0.00367215
        2669     1.60154     1.68208   0.0036709
        2670     1.59504     1.68204  0.00366967
        2671     1.58884     1.68201  0.00366846
        2672     1.58298     1.68197  0.00366727
        2673     1.57748     1.68193  0.00366611
        2674     1.57235     1.68189  0.00366497
        2675      1.5676     1.68185  0.00366385
        2676     1.56325     1.68181  0.00366275
        2677      1.5593     1.68176  0.00366166
        2678     1.55575     1.68171   0.0036606
        2679     1.55261     1.68166  0.00365955
        2680     1.54988     1.68162  0.00365851
        2681     1.54755     1.68157  0.00365749
        2682      1.5456     1.68151  0.00365648
        2683     1.54405     1.68146  0.00365547
        2684     1.54286     1.68141  0.00365448
        2685     1.54202     1.68136  0.00365349
        2686     1.54152     1.68131   0.0036525
        2687     1.54133     1.68126  0.00365151
        2688     1.54144      1.6812  0.00365052
        2689     1.54182     1.68115  0.00364953
        2690     1.54246      1.6811  0.00364854
        2691     1.54332     1.68105  0.00364754
        2692     1.54439       1.681  0.00364654
        2693     1.54564     1.68095  0.00364553
        2694     1.54705      1.6809  0.00364452
        2695     1.54859     1.68085   0.0036435
        2696     1.55026      1.6808  0.00364247
        2697     1.55201     1.68075  0.00364143
        2698     1.55384     1.68071  0.00364038
        2699     1.55573     1.68066  0.00363933
        2700     1.55766     1.68061  0.00363827
        2701     1.55961     1.68057  0.00363719
        2702     1.56158     1.68053  0.00363612
        2703     1.56354     1.68048  0.00363503
        2704     1.56548     1.68044  0.00363393
        2705     1.56741      1.6804  0.00363283
        2706      1.5693     1.68036  0.00363172
        2707     1.57115     1.68032   0.0036306
        2708     1.57295     1.68028  0.00362948
        2709      1.5747     1.68024  0.00362835
        2710     1.57639      1.6802  0.00362721
        2711     1.57803     1.68016  0.00362607
        2712     1.57961     1.68012  0.00362492
        2713     1.58113     1.68009  0.00362377
        2714     1.58259     1.68005  0.00362261
        2715     1.58399     1.68002  0.00362145
        2716     1.58535     1.67998  0.00362028
        2717     1.58665     1.67995  0.00361911
        2718     1.58792     1.67991  0.00361794
        2719     1.58916     1.67988  0.00361676
        2720     1.59037     1.67985  0.00361558
        2721     1.59158     1.67981   0.0036144
        2722     1.59277     1.67978  0.00361321
        2723     1.59398     1.67975  0.00361202
        2724     1.59519     1.67972  0.00361083
        2725     1.59644     1.67969  0.00360964
        2726     1.59773     1.67966  0.00360844
        2727     1.59907     1.67963  0.00360724
        2728     1.60046      1.6796  0.00360603
        2729     1.60193     1.67957  0.00360482
        2730     1.60348     1.67954  0.00360361
        2731     1.60512     1.67952  0.00360239
        2732     1.60686     1.67949  0.00360117
        2733      1.6087     1.67947  0.00359995
        2734     1.61065     1.67944  0.00359872
        2735     1.61272     1.67942  0.00359748
        2736      1.6149     1.67939  0.00359625
        2737      1.6172     1.67937    0.003595
        2738     1.61962     1.67935  0.00359376
        2739     1.62215     1.67933  0.00359251
        2740      1.6248     1.67931  0.00359125
        2741     1.62756     1.67929  0.00358999
        2742     1.63043     1.67927  0.00358872
        2743     1.63339     1.67925  0.00358746
        2744     1.63644     1.67924  0.00358618
        2745     1.63958     1.67922   0.0035849
        2746     1.64278     1.67921  0.00358362
        2747     1.64605      1.6792  0.00358234
        2748     1.64937     1.67919  0.00358105
        2749     1.65273     1.67918  0.00357976
        2750     1.65612     1.67917  0.00357847
        2751     1.65954     1.67916  0.00357718
        2752     1.66296     1.67916  0.00357588
        2753     1.66638     1.67915  0.00357459
        2754      1.6698     1.67915  0.00357329
        2755      1.6732     1.67915  0.00357199
        2756     1.67656     1.67914   0.0035707
        2757     1.67989     1.67915   0.0035694
        2758     1.68318     1.67915  0.00356811
        2759     1.68642     1.67915  0.00356682
        2760      1.6896     1.67915  0.00356553
        2761     1.69271     1.67916  0.00356424
        2762     1.69575     1.67916  0.00356295
        2763      1.6987     1.67917  0.00356167
        2764     1.70157     1.67918  0.00356039
        2765     1.70435     1.67919  0.00355911
        2766     1.70704      1.6792  0.00355784
        2767     1.70962     1.67921  0.00355657
        2768      1.7121     1.67922  0.00355531
        2769     1.71447     1.67923  0.00355405
        2770     1.71672     1.67925  0.00355279
        2771     1.71885     1.67926  0.00355154
        2772     1.72086     1.67928  0.00355029
        2773     1.72274     1.67929  0.00354904
        2774      1.7245     1.67931   0.0035478
        2775     1.72612     1.67933  0.00354656
        2776      1.7276     1.67934  0.00354533
        2777     1.72895     1.67936  0.00354409
        2778     1.73016     1.67938  0.00354287
        2779     1.73122      1.6794  0.00354164
        2780     1.73213     1.67942  0.00354042
        2781      1.7329     1.67944   0.0035392
        2782     1.73352     1.67946  0.00353798
        2783     1.73399     1.67947  0.00353676
        2784     1.73431     1.67949  0.00353554
        2785     1.73447     1.67951  0.00353433
        2786     1.73448     1.67953  0.00353312
        2787     1.73434     1.67955   0.0035319
        2788     1.73404     1.67957  0.00353069
        2789     1.73359     1.67959  0.00352948
        2790     1.73298     1.67961  0.00352826
        2791      1.7322     1.67963  0.00352705
        2792     1.73127     1.67965  0.00352584
        2793     1.73018     1.67967  0.00352462
        2794     1.72892     1.67968   0.0035234
        2795     1.72751      1.6797  0.00352218
        2796     1.72594     1.67972  0.00352096
        2797      1.7242     1.67973  0.00351974
        2798     1.72232     1.67975  0.00351851
        2799     1.72028     1.67976  0.00351729
        2800     1.71809     1.67978  0.00351606
        2801     1.71575     1.67979  0.00351483
        2802     1.71329      1.6798  0.00351359
        2803      1.7107     1.67981  0.00351236
        2804       1.708     1.67982  0.00351112
        2805     1.70521     1.67983  0.00350988
        2806     1.70233     1.67984  0.00350864
        2807     1.69939     1.67985  0.00350739
        2808      1.6964     1.67985  0.00350615
        2809     1.69338     1.67986   0.0035049
        2810     1.69036     1.67986  0.00350366
        2811     1.68736     1.67986  0.00350241
        2812     1.68441     1.67987  0.00350117
        2813     1.68153     1.67987  0.00349992
        2814     1.67874     1.67987  0.00349868
        2815     1.67608     1.67987  0.00349744
        2816     1.67357     1.67986   0.0034962
        2817     1.67122     1.67986  0.00349496
        2818     1.66906     1.67986  0.00349372
        2819     1.66711     1.67985  0.00349248
        2820     1.66538     1.67985  0.00349125
        2821     1.66387     1.67984  0.00349001
        2822     1.66261     1.67983  0.00348878
        2823     1.66158     1.67983  0.00348755
        2824      1.6608     1.67982  0.00348632
        2825     1.66024     1.67981   0.0034851
        2826     1.65991     1.67981  0.00348387
        2827     1.65979      1.6798  0.00348265
        2828     1.65986     1.67979  0.00348142
        2829     1.66011     1.67979   0.0034802
        2830     1.66053     1.67978  0.00347897
        2831     1.66109     1.67977  0.00347775
        2832     1.66177     1.67977  0.00347653
        2833     1.66256     1.67976  0.00347531
        2834     1.66343     1.67975  0.00347409
        2835     1.66436     1.67975  0.00347287
        2836     1.66535     1.67974  0.00347164
        2837     1.66637     1.67974  0.00347042
        2838     1.66742     1.67974   0.0034692
        2839     1.66848     1.67973  0.00346798
        2840     1.66956     1.67973  0.00346676
        2841     1.67064     1.67972  0.00346555
        2842     1.67171     1.67972  0.00346433
        2843     1.67279     1.67972  0.00346311
        2844     1.67386     1.67972  0.00346189
        2845     1.67493     1.67972  0.00346068
        2846     1.67599     1.67971  0.00345946
        2847     1.67706     1.67971  0.00345825
        2848     1.67813     1.67971  0.00345703
        2849      1.6792     1.67971  0.00345582
        2850     1.68029     1.67971  0.00345461
        2851     1.68139     1.67971  0.00345339
        2852      1.6825     1.67971  0.00345218
        2853     1.68363     1.67972  0.00345097
        2854     1.68477     1.67972  0.00344976
        2855     1.68593     1.67972  0.00344856
        2856     1.68711     1.67972  0.00344735
        2857      1.6883     1.67973  0.00344615
        2858     1.68951     1.67973  0.00344494
        2859     1.69072     1.67973  0.00344374
        2860     1.69193     1.67974  0.00344254
        2861     1.69314     1.67974  0.00344134
        2862     1.69435     1.67975  0.00344014
        2863     1.69554     1.67975  0.00343894
        2864     1.69673     1.67976  0.00343775
        2865     1.69789     1.67976  0.00343655
        2866     1.69902     1.67977  0.00343536
        2867     1.70013     1.67978  0.00343417
        2868     1.70121     1.67979  0.00343298
        2869     1.70226     1.67979  0.00343179
        2870     1.70328      1.6798  0.00343061
        2871     1.70428     1.67981  0.00342942
        2872     1.70525     1.67982  0.00342824
        2873      1.7062     1.67983  0.00342706
        2874     1.70713     1.67984  0.00342588
        2875     1.70805     1.67985   0.0034247
        2876     1.70898     1.67986  0.00342352
        2877      1.7099     1.67987  0.00342235
        2878     1.71084     1.67988  0.00342118
        2879      1.7118     1.67989  0.00342001
        2880     1.71279      1.6799  0.00341884
        2881      1.7138     1.67991  0.00341767
        2882     1.71487     1.67993  0.00341651
        2883     1.71597     1.67994  0.00341535
        2884     1.71714     1.67995  0.00341419
        2885     1.71836     1.67996  0.00341303
        2886     1.71964     1.67998  0.00341187
        2887     1.72098     1.67999  0.00341072
        2888     1.72239     1.68001  0.00340957
        2889     1.72385     1.68002  0.00340843
        2890     1.72538     1.68004  0.00340728
        2891     1.72696     1.68005  0.00340614
        2892     1.72858     1.68007  0.00340501
        2893     1.73025     1.68009  0.00340387
        2894     1.73195     1.68011  0.00340274
        2895     1.73367     1.68012  0.00340162
        2896      1.7354     1.68014   0.0034005
        2897     1.73713     1.68016  0.00339938
        2898     1.73885     1.68018  0.00339827
        2899     1.74052      1.6802  0.00339716
        2900     1.74215     1.68023  0.00339606
        2901     1.74372     1.68025  0.00339496
        2902     1.74519     1.68027  0.00339386
        2903     1.74656     1.68029  0.00339277
        2904     1.74781     1.68032  0.00339168
        2905     1.74891     1.68034  0.00339059
        2906     1.74985     1.68036  0.00338951
        2907     1.75061     1.68039  0.00338843
        2908     1.75118     1.68041  0.00338735
        2909     1.75152     1.68044  0.00338628
        2910     1.75163     1.68046   0.0033852
        2911      1.7515     1.68049  0.00338413
        2912     1.75111     1.68051  0.00338305
        2913     1.75044     1.68053  0.00338198
        2914     1.74948     1.68056   0.0033809
        2915     1.74824     1.68058  0.00337982
        2916     1.74669      1.6806  0.00337873
        2917     1.74484     1.68062  0.00337765
        2918     1.74269     1.68065  0.00337656
        2919     1.74024     1.68067  0.00337546
        2920      1.7375     1.68069  0.00337436
        2921     1.73446      1.6807  0.00337326
        2922     1.73115     1.68072  0.00337215
        2923     1.72756     1.68074  0.00337103
        2924     1.72373     1.68075  0.00336991
        2925     1.71967     1.68077  0.00336879
        2926     1.71541     1.68078  0.00336765
        2927     1.71096     1.68079  0.00336652
        2928     1.70635      1.6808  0.00336538
        2929     1.70161      1.6808  0.00336424
        2930     1.69677     1.68081   0.0033631
        2931     1.69186     1.68081  0.00336195
        2932     1.68691     1.68082  0.00336081
        2933     1.68194     1.68082  0.00335966
        2934     1.67699     1.68081  0.00335851
        2935     1.67207     1.68081  0.00335737
        2936     1.66722     1.68081  0.00335623
        2937     1.66245      1.6808  0.00335509
        2938     1.65777     1.68079  0.00335396
        2939     1.65319     1.68078  0.00335283
        2940     1.64874     1.68077  0.00335171
        2941     1.64439     1.68076  0.00335059
        2942     1.64017     1.68075  0.00334948
        2943     1.63606     1.68073  0.00334838
        2944     1.63205     1.68071  0.00334728
        2945     1.62814      1.6807  0.00334619
        2946     1.62432     1.68068  0.00334511
        2947     1.62056     1.68066  0.00334404
        2948     1.61687     1.68064  0.00334298
        2949     1.61322     1.68061  0.00334192
        2950     1.60961     1.68059  0.00334087
        2951     1.60603     1.68056  0.00333984
        2952     1.60246     1.68054  0.00333881
        2953     1.59892     1.68051  0.00333779
        2954     1.59539     1.68048  0.00333679
        2955     1.59188     1.68045  0.00333579
        2956      1.5884     1.68042  0.00333481
        2957     1.58497     1.68039  0.00333384
        2958      1.5816     1.68035  0.00333288
        2959     1.57831     1.68032  0.00333193
        2960     1.57512     1.68028    0.003331
        2961     1.57207     1.68025  0.00333007
        2962     1.56918     1.68021  0.00332916
        2963     1.56649     1.68017  0.00332826
        2964     1.56402     1.68013  0.00332736
        2965     1.56181     1.68009  0.00332648
        2966     1.55989     1.68005  0.00332561
        2967      1.5583     1.68001  0.00332474
        2968     1.55704     1.67997  0.00332388
        2969     1.55615     1.67993  0.00332302
        2970     1.55563     1.67989  0.00332216
        2971     1.55551     1.67984  0.00332131
        2972     1.55579      1.6798  0.00332045
        2973     1.55646     1.67976   0.0033196
        2974     1.55752     1.67972  0.00331873
        2975     1.55895     1.67968  0.00331787
        2976     1.56073     1.67964  0.00331699
        2977     1.56284      1.6796  0.00331611
        2978     1.56524     1.67956  0.00331522
        2979     1.56791     1.67952  0.00331432
        2980      1.5708     1.67949  0.00331341
        2981     1.57387     1.67945  0.00331248
        2982     1.57709     1.67942  0.00331155
        2983      1.5804     1.67938  0.00331061
        2984     1.58377     1.67935  0.00330965
        2985     1.58716     1.67932  0.00330869
        2986     1.59052     1.67929  0.00330771
        2987     1.59382     1.67926  0.00330673
        2988     1.59704     1.67924  0.00330574
        2989     1.60013     1.67921  0.00330474
        2990     1.60307     1.67918  0.00330373
        2991     1.60584     1.67916  0.00330272
        2992     1.60843     1.67914   0.0033017
        2993     1.61082     1.67911  0.00330067
        2994       1.613     1.67909  0.00329965
        2995     1.61496     1.67907  0.00329861
        2996     1.61669     1.67905  0.00329758
        2997     1.61821     1.67903  0.00329654
        2998     1.61951     1.67901   0.0032955
        2999      1.6206     1.67899  0.00329446
        3000     1.62149     1.67897  0.00329342
        3001     1.62219     1.67895  0.00329237
        3002     1.62271     1.67893  0.00329133
        3003     1.62307     1.67891  0.00329029
        3004     1.62329     1.67889  0.00328924
        3005     1.62339     1.67888   0.0032882
        3006     1.62338     1.67886  0.00328716
        3007     1.62329     1.67884  0.00328612
        3008     1.62313     1.67882  0.00328508
        3009     1.62293      1.6788  0.00328404
        3010     1.62271     1.67878    0.003283
        3011     1.62249     1.67876  0.00328196
        3012     1.62229     1.67875  0.00328093
        3013     1.62212     1.67873  0.00327989
        3014     1.62201     1.67871  0.00327886
        3015     1.62196     1.67869  0.00327782
        3016     1.62199     1.67867  0.00327679
        3017     1.62211     1.67865  0.00327576
        3018     1.62233     1.67863  0.00327473
        3019     1.62266     1.67861  0.00327369
        3020     1.62309      1.6786  0.00327266
        3021     1.62363     1.67858  0.00327163
        3022     1.62428     1.67856   0.0032706
        3023     1.62503     1.67854  0.00326956
        3024     1.62587     1.67852  0.00326853
        3025     1.62679     1.67851  0.00326749
        3026      1.6278     1.67849  0.00326645
        3027     1.62887     1.67847  0.00326542
        3028     1.62999     1.67846  0.00326438
        3029     1.63116     1.67844  0.00326334
        3030     1.63236     1.67843   0.0032623
        3031     1.63359     1.67841  0.00326125
        3032     1.63484      1.6784  0.00326021
        3033     1.63611     1.67838  0.00325916
        3034     1.63739     1.67837  0.00325812
        3035     1.63869     1.67836  0.00325707
        3036        1.64     1.67835  0.00325602
        3037     1.64134     1.67833  0.00325497
        3038     1.64272     1.67832  0.00325392
        3039     1.64414     1.67831  0.00325287
        3040     1.64562      1.6783  0.00325182
        3041     1.64717     1.67829  0.00325077
        3042     1.64881     1.67828  0.00324971
        3043     1.65056     1.67827  0.00324866
        3044     1.65243     1.67826   0.0032476
        3045     1.65444     1.67825  0.00324654
        3046     1.65661     1.67825  0.00324549
        3047     1.65895     1.67824  0.00324443
        3048     1.66146     1.67824  0.00324337
        3049     1.66416     1.67823  0.00324231
        3050     1.66706     1.67823  0.00324124
        3051     1.67015     1.67822  0.00324018
        3052     1.67344     1.67822  0.00323912
        3053     1.67692     1.67822  0.00323806
        3054     1.68058     1.67822    0.003237
        3055     1.68442     1.67823  0.00323594
        3056     1.68841     1.67823  0.00323489
        3057     1.69254     1.67823  0.00323383
        3058     1.69679     1.67824  0.00323278
        3059     1.70113     1.67825  0.00323173
        3060     1.70553     1.67826  0.00323069
        3061     1.70998     1.67827  0.00322965
        3062     1.71445     1.67828  0.00322861
        3063     1.71889     1.67829  0.00322759
        3064     1.72329     1.67831  0.00322657
        3065     1.72761     1.67832  0.00322556
        3066     1.73182     1.67834  0.00322455
        3067      1.7359     1.67836  0.00322355
        3068      1.7398     1.67838  0.00322257
        3069     1.74352      1.6784  0.00322158
        3070     1.74701     1.67842  0.00322061
        3071     1.75026     1.67845  0.00321965
        3072     1.75325     1.67847  0.00321869
        3073     1.75594     1.67849  0.00321774
        3074     1.75832     1.67852   0.0032168
        3075     1.76038     1.67855  0.00321587
        3076      1.7621     1.67857  0.00321494
        3077     1.76347      1.6786  0.00321401
        3078     1.76447     1.67863  0.00321309
        3079      1.7651     1.67866  0.00321217
        3080     1.76534     1.67869  0.00321125
        3081      1.7652     1.67871  0.00321033
        3082     1.76466     1.67874  0.00320941
        3083     1.76372     1.67877  0.00320848
        3084     1.76239      1.6788  0.00320756
        3085     1.76065     1.67882  0.00320663
        3086     1.75851     1.67885  0.00320569
        3087     1.75597     1.67887  0.00320475
        3088     1.75303      1.6789   0.0032038
        3089     1.74969     1.67892  0.00320285
        3090     1.74596     1.67894  0.00320189
        3091     1.74184     1.67896  0.00320091
        3092     1.73734     1.67898  0.00319993
        3093     1.73245       1.679  0.00319895
        3094      1.7272     1.67901  0.00319795
        3095      1.7216     1.67903  0.00319695
        3096     1.71564     1.67904  0.00319594
        3097     1.70936     1.67905  0.00319492
        3098     1.70276     1.67906   0.0031939
        3099     1.69587     1.67906  0.00319287
        3100     1.68871     1.67907  0.00319184
        3101      1.6813     1.67907  0.00319081
        3102     1.67368     1.67907  0.00318979
        3103     1.66589     1.67906  0.00318876
        3104     1.65797     1.67905  0.00318774
        3105     1.64997     1.67905  0.00318673
        3106     1.64194     1.67903  0.00318572
        3107     1.63392     1.67902  0.00318473
        3108       1.626       1.679  0.00318375
        3109     1.61821     1.67898  0.00318279
        3110     1.61064     1.67896  0.00318184
        3111     1.60334     1.67894  0.00318091
        3112     1.59639     1.67891     0.00318
        3113     1.58984     1.67888  0.00317911
        3114     1.58376     1.67885  0.00317823
        3115     1.57821     1.67882  0.00317738
        3116     1.57323     1.67878  0.00317654
        3117     1.56887     1.67875  0.00317571
        3118     1.56516     1.67871   0.0031749
        3119     1.56212     1.67867  0.00317411
        3120     1.55979     1.67864  0.00317332
        3121     1.55816      1.6786  0.00317254
        3122     1.55723     1.67856  0.00317176
        3123     1.55701     1.67852  0.00317098
        3124     1.55748     1.67848   0.0031702
        3125     1.55863     1.67844  0.00316942
        3126     1.56042     1.67841  0.00316863
        3127     1.56284     1.67837  0.00316783
        3128     1.56586     1.67833  0.00316702
        3129     1.56944      1.6783   0.0031662
        3130     1.57354     1.67826  0.00316537
        3131     1.57813     1.67823  0.00316452
        3132     1.58317      1.6782  0.00316365
        3133     1.58863     1.67817  0.00316277
        3134     1.59445     1.67815  0.00316188
        3135      1.6006     1.67812  0.00316097
        3136     1.60703      1.6781  0.00316004
        3137      1.6137     1.67808   0.0031591
        3138     1.62056     1.67806  0.00315815
        3139     1.62757     1.67804  0.00315718
        3140     1.63469     1.67803   0.0031562
        3141     1.64187     1.67802  0.00315522
        3142     1.64907     1.67801  0.00315423
        3143     1.65626       1.678  0.00315323
        3144      1.6634       1.678  0.00315223
        3145     1.67046       1.678  0.00315123
        3146      1.6774       1.678  0.00315023
        3147     1.68421       1.678  0.00314923
        3148     1.69085       1.678  0.00314823
        3149     1.69731     1.67801  0.00314724
        3150     1.70357     1.67802  0.00314625
        3151      1.7096     1.67803  0.00314527
        3152     1.71541     1.67804  0.00314429
        3153     1.72098     1.67805  0.00314333
        3154      1.7263     1.67807  0.00314237
        3155     1.73137     1.67808  0.00314142
        3156     1.73617      1.6781  0.00314047
        3157     1.74072     1.67812  0.00313954
        3158       1.745     1.67814  0.00313862
        3159     1.74902     1.67817  0.00313771
        3160     1.75276     1.67819   0.0031368
        3161     1.75625     1.67821  0.00313591
        3162     1.75946     1.67824  0.00313502
        3163      1.7624     1.67827  0.00313414
        3164     1.76508     1.67829  0.00313327
        3165     1.76748     1.67832  0.00313241
        3166      1.7696     1.67835  0.00313155
        3167     1.77145     1.67838   0.0031307
        3168     1.77301     1.67841  0.00312985
        3169     1.77427     1.67844  0.00312901
        3170     1.77524     1.67847  0.00312818
        3171      1.7759      1.6785  0.00312734
        3172     1.77624     1.67853  0.00312651
        3173     1.77625     1.67856  0.00312567
        3174     1.77592     1.67859  0.00312484
        3175     1.77524     1.67862    0.003124
        3176      1.7742     1.67865  0.00312316
        3177     1.77279     1.67868  0.00312232
        3178       1.771     1.67871  0.00312147
        3179     1.76881     1.67874  0.00312062
        3180     1.76623     1.67877  0.00311976
        3181     1.76323      1.6788  0.00311889
        3182     1.75982     1.67882  0.00311802
        3183       1.756     1.67884  0.00311713
        3184     1.75176     1.67887  0.00311624
        3185     1.74711     1.67889  0.00311533
        3186     1.74205     1.67891  0.00311442
        3187     1.73661     1.67893  0.00311349
        3188      1.7308     1.67894  0.00311256
        3189     1.72464     1.67896  0.00311161
        3190     1.71817     1.67897  0.00311066
        3191     1.71142     1.67898   0.0031097
        3192     1.70444     1.67899  0.00310874
        3193     1.69726     1.67899  0.00310777
        3194     1.68996       1.679   0.0031068
        3195     1.68259       1.679  0.00310583
        3196     1.67523       1.679  0.00310486
        3197     1.66794     1.67899  0.00310389
        3198      1.6608     1.67899  0.00310292
        3199      1.6539     1.67898  0.00310196
        3200     1.64732     1.67897  0.00310101
        3201     1.64112     1.67896  0.00310006
        3202     1.63539     1.67894  0.00309912
        3203      1.6302     1.67893  0.00309819
        3204      1.6256     1.67891  0.00309727
        3205     1.62167      1.6789  0.00309636
        3206     1.61843     1.67888  0.00309545
        3207     1.61592     1.67886  0.00309455
        3208     1.61415     1.67884  0.00309365
        3209     1.61314     1.67882  0.00309275
        3210     1.61287      1.6788  0.00309186
        3211     1.61331     1.67878  0.00309096
        3212     1.61444     1.67876  0.00309006
        3213     1.61622     1.67874  0.00308916
        3214     1.61859     1.67872  0.00308826
        3215      1.6215      1.6787  0.00308735
        3216     1.62489     1.67868  0.00308643
        3217     1.62868     1.67867  0.00308551
        3218     1.63283     1.67865  0.00308459
        3219     1.63726     1.67864  0.00308366
        3220     1.64192     1.67863  0.00308272
        3221     1.64674     1.67862  0.00308178
        3222     1.65166     1.67861  0.00308083
        3223     1.65665      1.6786  0.00307988
        3224     1.66165      1.6786  0.00307893
        3225     1.66662     1.67859  0.00307798
        3226     1.67152     1.67859  0.00307703
        3227     1.67634     1.67859  0.00307607
        3228     1.68103     1.67859  0.00307512
        3229     1.68558     1.67859  0.00307417
        3230     1.68997      1.6786  0.00307322
        3231     1.69417      1.6786  0.00307227
        3232     1.69818     1.67861  0.00307133
        3233       1.702     1.67862  0.00307039
        3234      1.7056     1.67862  0.00306945
        3235       1.709     1.67863  0.00306851
        3236     1.71218     1.67864  0.00306758
        3237     1.71515     1.67866  0.00306666
        3238     1.71791     1.67867  0.00306573
        3239     1.72046     1.67868  0.00306481
        3240      1.7228     1.67869   0.0030639
        3241     1.72495     1.67871  0.00306299
        3242     1.72691     1.67872  0.00306208
        3243     1.72867     1.67874  0.00306117
        3244     1.73026     1.67875  0.00306027
        3245     1.73166     1.67877  0.00305937
        3246      1.7329     1.67879  0.00305847
        3247     1.73398      1.6788  0.00305758
        3248      1.7349     1.67882  0.00305669
        3249     1.73568     1.67884   0.0030558
        3250     1.73632     1.67886  0.00305491
        3251     1.73683     1.67887  0.00305402
        3252     1.73721     1.67889  0.00305313
        3253     1.73749     1.67891  0.00305225
        3254     1.73766     1.67893  0.00305136
        3255     1.73773     1.67895  0.00305048
        3256     1.73773     1.67896  0.00304959
        3257     1.73765     1.67898  0.00304871
        3258     1.73752       1.679  0.00304783
        3259     1.73735     1.67902  0.00304695
        3260     1.73715     1.67904  0.00304606
        3261     1.73694     1.67905  0.00304518
        3262     1.73673     1.67907   0.0030443
        3263     1.73653     1.67909  0.00304342
        3264     1.73636     1.67911  0.00304254
        3265     1.73624     1.67912  0.00304165
        3266     1.73618     1.67914  0.00304077
        3267     1.73618     1.67916  0.00303989
        3268     1.73627     1.67918  0.00303901
        3269     1.73644     1.67919  0.00303813
        3270      1.7367     1.67921  0.00303725
        3271     1.73706     1.67923  0.00303638
        3272      1.7375     1.67925   0.0030355
        3273     1.73804     1.67927  0.00303463
        3274     1.73866     1.67928  0.00303375
        3275     1.73935      1.6793  0.00303288
        3276     1.74011     1.67932  0.00303202
        3277     1.74091     1.67934  0.00303115
        3278     1.74176     1.67936  0.00303028
        3279     1.74262     1.67938  0.00302942
        3280     1.74348      1.6794  0.00302856
        3281     1.74432     1.67942   0.0030277
        3282     1.74513     1.67944  0.00302685
        3283     1.74588     1.67946  0.00302599
        3284     1.74656     1.67948  0.00302514
        3285     1.74716      1.6795  0.00302429
        3286     1.74764     1.67952  0.00302344
        3287     1.74802     1.67954  0.00302259
        3288     1.74827     1.67956  0.00302174
        3289     1.74838     1.67958   0.0030209
        3290     1.74835      1.6796  0.00302005
        3291     1.74817     1.67962  0.00301921
        3292     1.74784     1.67964  0.00301836
        3293     1.74736     1.67966  0.00301751
        3294     1.74673     1.67969  0.00301667
        3295     1.74596     1.67971  0.00301582
        3296     1.74503     1.67973  0.00301497
